time,bus1_v,bus3_v,bus6_v,bus8_v,bus1_ω,bus3_ω,bus6_ω,bus8_ω,bus1_p,bus3_p,bus6_p,bus8_p,bus1_q,bus3_q,bus6_q,bus8_q
11.4399999999998,1.0119531789137022,0.8967045577400771,0.8614755319345867,0.8929145047834707,1.0262755995388822e-10,-4.043048117997829e-8,-1.1106279264487356e-9,-5.973612875687335e-10,2.335977291961701,-0.8766111357704086,-0.11381894808427785,1.1247746935227898e-9,-0.02021399524793946,-0.3240425374286655,0.1112210206276367,0.0939275052613114
11.4499999999998,1.0119531789101743,0.8967045576709484,0.8614755319164914,0.8929145047636188,1.0249243125148406e-10,-4.037749669724322e-8,-1.109614657293368e-9,-5.968760809064345e-10,2.335977291961804,-0.8766111358399616,-0.11381894808565154,1.1238496279430965e-9,-0.02021399524759762,-0.3240425379181737,0.11122102063088132,0.09392750526607528
11.4599999999998,1.011953178906651,0.89670455760191,0.8614755318984192,0.8929145047437923,1.0235761311134167e-10,-4.032458172152356e-8,-1.1086012929521983e-9,-5.963906099661137e-10,2.3359772919619086,-0.8766111359094244,-0.11381894808702732,1.1229239586796336e-9,-0.020213995247252675,-0.32404253840704017,0.11122102063411894,0.09392750527083212
11.4699999999998,1.0119531789031324,0.8967045575329622,0.8614755318803698,0.892914504723991,1.0222303103407991e-10,-4.027173614283161e-8,-1.1075878373486254e-9,-5.959048687451657e-10,2.3359772919620134,-0.8766111359787959,-0.11381894808840283,1.1219979112464529e-9,-0.020213995246907757,-0.3240425388952653,0.11122102063735226,0.09392750527558244
11.4799999999998,1.011953178899618,0.8967045574641044,0.8614755318623436,0.8929145047042151,1.0208862538563279e-10,-4.0218959872093106e-8,-1.1065742996858411e-9,-5.954188676804401e-10,2.335977291962118,-0.8766111360480767,-0.11381894808977941,1.1210714301324032e-9,-0.020213995246562422,-0.3240425393828512,0.1112210206405801,0.09392750528032508
11.4899999999998,1.0119531788961087,0.8967045573953367,0.8614755318443402,0.8929145046844642,1.0195438431548553e-10,-4.0166252809254065e-8,-1.1055606965695239e-9,-5.949326008240178e-10,2.3359772919622235,-0.8766111361172663,-0.1138189480911567,1.120144484112462e-9,-0.020213995246217586,-0.32404253986979814,0.11122102064380225,0.09392750528506062
11.4999999999998,1.0119531788926037,0.8967045573266591,0.8614755318263597,0.8929145046647387,1.0182024390541468e-10,-4.0113614859719814e-8,-1.104547021505269e-9,-5.944460748213468e-10,2.3359772919623287,-0.8766111361863654,-0.11381894809253465,1.1192172119645072e-9,-0.020213995245872307,-0.3240425403561061,0.1112210206470194,0.09392750528978906
11.509999999999799,1.011953178889103,0.8967045572580714,0.8614755318084021,0.8929145046450383,1.0168623144787481e-10,-4.006104593655214e-8,-1.1035332745328258e-9,-5.939592894772544e-10,2.3359772919624326,-0.8766111362553737,-0.1138189480939141,1.1182894228689566e-9,-0.020213995245530247,-0.3240425408417756,0.11122102065022958,0.093927505294511
11.519999999999799,1.011953178885607,0.8967045571895734,0.8614755317904673,0.8929145046253629,1.0155236575572314e-10,-4.000854595935871e-8,-1.10251946243871e-9,-5.93472257471555e-10,2.335977291962538,-0.8766111363242912,-0.11381894809529385,1.1173612105008779e-9,-0.02021399524518591,-0.324042541326809,0.11122102065343528,0.09392750529922524
11.529999999999799,1.0119531788821154,0.8967045571211651,0.8614755317725554,0.8929145046057129,1.014185682221452e-10,-3.995611483208706e-8,-1.1015055903309616e-9,-5.929849771801977e-10,2.3359772919626436,-0.8766111363931185,-0.11381894809667416,1.116432720577043e-9,-0.02021399524484549,-0.32404254181120523,0.11122102065663604,0.09392750530393351
11.539999999999798,1.0119531788786285,0.8967045570528462,0.8614755317546663,0.8929145045860878,1.0128496544252861e-10,-3.990375246829094e-8,-1.1004916568484664e-9,-5.924974573938026e-10,2.3359772919627484,-0.8766111364618557,-0.11381894809805523,1.1155036720722489e-9,-0.020213995244503763,-0.3240425422949671,0.11122102065983075,0.09392750530863414
11.549999999999798,1.011953178875146,0.8967045569846168,0.8614755317367998,0.892914504566488,1.0115146944996445e-10,-3.9851458770433764e-8,-1.0994776814675497e-9,-5.920096926689681e-10,2.3359772919628554,-0.8766111365305024,-0.1138189480994375,1.1145743494811455e-9,-0.020213995244161814,-0.32404254277809497,0.11122102066301981,0.09392750531332876
11.559999999999798,1.011953178871668,0.8967045569164767,0.8614755317189562,0.8929145045469131,1.0101802445562905e-10,-3.9799233636934236e-8,-1.0984636458516994e-9,-5.915216980406793e-10,2.3359772919629616,-0.8766111365990596,-0.11381894810082022,1.113644603617514e-9,-0.02021399524381859,-0.3240425432605893,0.11122102066620346,0.09392750531801572
11.569999999999798,1.0119531788681944,0.8967045568484258,0.8614755317011352,0.8929145045273632,1.008847702248277e-10,-3.9747076989930366e-8,-1.097449573836103e-9,-5.910334634183533e-10,2.3359772919630655,-0.8766111366675267,-0.11381894810220335,1.1127144830536118e-9,-0.02021399524348569,-0.3240425437424505,0.11122102066938248,0.09392750532269609
11.579999999999798,1.0119531788647254,0.8967045567804638,0.861475531683337,0.8929145045078383,1.0075190117805162e-10,-3.9694988744230426e-8,-1.0964354647628942e-9,-5.905450002901759e-10,2.335977291963172,-0.8766111367359035,-0.11381894810358732,1.1117837692142807e-9,-0.0202139952431441,-0.3240425442236801,0.11122102067255568,0.09392750532736939
11.589999999999797,1.0119531788612606,0.896704556712591,0.8614755316655615,0.8929145044883383,1.0061884453531632e-10,-3.964296879786141e-8,-1.0954213233475966e-9,-5.900563015020529e-10,2.335977291963277,-0.8766111368041903,-0.11381894810497176,1.1108527223080422e-9,-0.020213995242809257,-0.3240425447042778,0.11122102067572412,0.09392750533203553
11.599999999999797,1.0119531788578005,0.896704556644807,0.8614755316478084,0.8929145044688631,1.0048604909760932e-10,-3.959101708272929e-8,-1.094407145793874e-9,-5.895673757645196e-10,2.3359772919633826,-0.8766111368723878,-0.1138189481063577,1.1099211792708896e-9,-0.020213995242470167,-0.32404254518424447,0.11122102067888572,0.09392750533669514
11.609999999999797,1.0119531788543445,0.8967045565771116,0.861475531630078,0.8929145044494129,1.0035358320725371e-10,-3.953913351098056e-8,-1.0933929528139959e-9,-5.890782143667096e-10,2.335977291963486,-0.8766111369404961,-0.11381894810774348,1.1089895460281163e-9,-0.020213995242138627,-0.32404254566358376,0.11122102068204338,0.09392750534134812
11.619999999999797,1.0119531788508933,0.8967045565095049,0.8614755316123701,0.8929145044299875,1.0022148854673227e-10,-3.948731798105796e-8,-1.0923787302358222e-9,-5.88588837180243e-10,2.3359772919635904,-0.8766111370085146,-0.11381894810913008,1.1080574409405575e-9,-0.020213995241803034,-0.32404254614229244,0.11122102068519507,0.093927505345994
11.629999999999797,1.0119531788474465,0.8967045564419867,0.8614755315946848,0.892914504410587,1.0008953392027909e-10,-3.9435570403226645e-8,-1.0913644877385124e-9,-5.880992470304899e-10,2.3359772919636974,-0.8766111370764441,-0.11381894811051814,1.107125020133326e-9,-0.02021399524146486,-0.3240425466203749,0.11122102068834137,0.09392750535063271
11.639999999999796,1.0119531788440042,0.8967045563745567,0.861475531577022,0.8929145043912113,9.99576186168783e-11,-3.938389068956866e-8,-1.090350225605298e-9,-5.87609441208705e-10,2.3359772919638018,-0.8766111371442848,-0.11381894811190621,1.1061921899313543e-9,-0.020213995241135596,-0.3240425470978303,0.11122102069148265,0.09392750535526542
11.649999999999796,1.011953178840566,0.8967045563072149,0.8614755315593817,0.8929145043718604,9.982608938166809e-11,-3.9332278742234934e-8,-1.0893359514627856e-9,-5.871194235822997e-10,2.3359772919639066,-0.8766111372120365,-0.1138189481132944,1.105259040540263e-9,-0.020213995240802612,-0.3240425475746593,0.11122102069461906,0.093927505359891
11.659999999999796,1.0119531788371323,0.8967045562399614,0.861475531541764,0.8929145043525342,9.96948398805855e-11,-3.928073447152856e-8,-1.088321674710352e-9,-5.866291978532726e-10,2.3359772919640105,-0.8766111372796992,-0.11381894811468371,1.104325422773833e-9,-0.020213995240474347,-0.32404254805086385,0.11122102069775043,0.0939275053645094
11.669999999999796,1.0119531788337035,0.8967045561727959,0.8614755315241687,0.8929145043332325,9.956403077138697e-11,-3.922925779070918e-8,-1.0873073989620559e-9,-5.861387687751203e-10,2.335977291964117,-0.8766111373472728,-0.11381894811607396,1.1033917217406763e-9,-0.020213995240137728,-0.3240425485264433,0.11122102070087563,0.09392750536912117
11.679999999999795,1.0119531788302787,0.8967045561057183,0.8614755315065957,0.8929145043139558,9.943309633280687e-11,-3.917784862292362e-8,-1.0862931207776472e-9,-5.856481355386376e-10,2.3359772919642223,-0.8766111374147579,-0.1138189481174644,1.1024575211071586e-9,-0.02021399523980766,-0.32404254900139856,0.11122102070399556,0.0939275053737264
11.689999999999795,1.0119531788268585,0.8967045560387286,0.8614755314890451,0.8929145042947038,9.930239078559476e-11,-3.912650686397365e-8,-1.0852788464192512e-9,-5.851573072555953e-10,2.335977291964328,-0.8766111374821542,-0.11381894811885623,1.1015230498567785e-9,-0.020213995239477783,-0.3240425494757314,0.11122102070710968,0.0939275053783256
11.699999999999795,1.0119531788234426,0.8967045559718264,0.861475531471517,0.8929145042754761,9.91718004593527e-11,-3.907523244581152e-8,-1.0842645784700255e-9,-5.846662860749614e-10,2.3359772919644324,-0.8766111375494622,-0.1138189481202476,1.1005881692116581e-9,-0.0202139952391496,-0.3240425499494419,0.11122102071021982,0.09392750538291704
11.709999999999795,1.0119531788200313,0.8967045559050119,0.8614755314540111,0.8929145042562732,9.904136962040704e-11,-3.902402527607854e-8,-1.083250336062104e-9,-5.841750642216018e-10,2.3359772919645385,-0.8766111376166823,-0.11381894812163991,1.099653059583039e-9,-0.02021399523881695,-0.324042550422532,0.11122102071332472,0.09392750538750187
11.719999999999795,1.0119531788166243,0.8967045558382847,0.8614755314365276,0.8929145042370948,9.891092925504232e-11,-3.897288525627981e-8,-1.082236109694995e-9,-5.836836501233116e-10,2.3359772919646455,-0.8766111376838138,-0.11381894812303295,1.0987176897458983e-9,-0.02021399523848666,-0.3240425508950015,0.11122102071642337,0.09392750539208065
11.729999999999794,1.0119531788132217,0.8967045557716451,0.8614755314190664,0.8929145042179408,9.878076577686862e-11,-3.8921812303269316e-8,-1.0812219051533022e-9,-5.831920499656858e-10,2.335977291964751,-0.8766111377508571,-0.11381894812442629,1.097781726633329e-9,-0.020213995238158478,-0.3240425513668495,0.11122102071951771,0.09392750539665229
11.739999999999794,1.011953178809823,0.8967045557050926,0.8614755314016274,0.8929145041988116,9.865097992893119e-11,-3.8870806323122266e-8,-1.0802077360197816e-9,-5.827002585039271e-10,2.335977291964854,-0.8766111378178124,-0.1138189481258208,1.0968455449456016e-9,-0.020213995237837762,-0.3240425518380795,0.11122102072260616,0.09392750540121733
11.749999999999794,1.0119531788064293,0.8967045556386272,0.8614755313842104,0.8929145041797066,9.852149204813877e-11,-3.88198672373927e-8,-1.0791935967562716e-9,-5.822082844606397e-10,2.335977291964961,-0.8766111378846804,-0.11381894812721513,1.0959091377438224e-9,-0.02021399523750847,-0.3240425523086933,0.11122102072568972,0.09392750540577569
11.759999999999794,1.01195317880304,0.8967045555722486,0.861475531366816,0.8929145041606261,9.839196920011817e-11,-3.87689949449942e-8,-1.0781794962913927e-9,-5.817161248390377e-10,2.335977291965066,-0.8766111379514603,-0.11381894812861015,1.094972373189007e-9,-0.020213995237180676,-0.324042552778689,0.11122102072876888,0.09392750541032743
11.769999999999794,1.011953178799655,0.8967045555059571,0.8614755313494435,0.8929145041415701,9.826264895377721e-11,-3.871818937050407e-8,-1.077165439997397e-9,-5.812237816312557e-10,2.335977291965173,-0.8766111380181529,-0.11381894813000579,1.0940353900590338e-9,-0.020213995236854715,-0.3240425532480691,0.11122102073184217,0.09392750541487256
11.779999999999793,1.011953178796274,0.8967045554397522,0.8614755313320932,0.8929145041225385,9.813331013913754e-11,-3.866745040632365e-8,-1.0761514279504665e-9,-5.807312650491058e-10,2.335977291965279,-0.8766111380847577,-0.11381894813140177,1.0930980461065776e-9,-0.020213995236529447,-0.3240425537168329,0.11122102073491025,0.09392750541941106
11.789999999999793,1.0119531787928977,0.8967045553736341,0.8614755313147651,0.8929145041035312,9.800406297092478e-11,-3.861677798716063e-8,-1.075137469426589e-9,-5.802385780818711e-10,2.335977291965385,-0.8766111381512751,-0.1138189481327989,1.0921604835789633e-9,-0.020213995236206844,-0.3240425541849822,0.11122102073797274,0.0939275054239429
11.799999999999793,1.0119531787895255,0.8967045553076025,0.861475531297459,0.8929145040845482,9.787511942025938e-11,-3.856617202122305e-8,-1.0741235569202347e-9,-5.797457172201663e-10,2.3359772919654898,-0.8766111382177053,-0.11381894813419582,1.0912226712511686e-9,-0.02021399523588796,-0.3240425546525172,0.11122102074103137,0.09392750542846869
11.809999999999793,1.0119531787861578,0.8967045552416573,0.8614755312801752,0.8929145040655895,9.774656421839183e-11,-3.8515632418540586e-8,-1.073109706043044e-9,-5.792526858884397e-10,2.335977291965596,-0.8766111382840488,-0.11381894813559353,1.0902844356508457e-9,-0.020213995235564636,-0.3240425551194399,0.1112210207440851,0.09392750543298667
11.819999999999792,1.0119531787827942,0.8967045551757984,0.8614755312629132,0.8929145040466552,9.761812003764484e-11,-3.8465159076637074e-8,-1.0720959244617854e-9,-5.787594875879363e-10,2.3359772919657016,-0.8766111383503051,-0.11381894813699167,1.089346179233841e-9,-0.020213995235242282,-0.32404255558575057,0.11122102074713286,0.09392750543749916
11.829999999999792,1.0119531787794356,0.8967045551100259,0.8614755312456732,0.8929145040277449,9.748986110197637e-11,-3.8414751919154256e-8,-1.0710822074044054e-9,-5.782661253188263e-10,2.335977291965809,-0.8766111384164736,-0.11381894813839093,1.0884073364803015e-9,-0.020213995234920762,-0.3240425560514474,0.11122102075017488,0.09392750544200443
11.839999999999792,1.0119531787760807,0.8967045550443393,0.8614755312284553,0.8929145040088589,9.736158733006739e-11,-3.836441087500252e-8,-1.0700685511392535e-9,-5.777726012624261e-10,2.335977291965915,-0.8766111384825563,-0.11381894813978996,1.0874685110739968e-9,-0.02021399523459977,-0.32404255651653574,0.11122102075321276,0.0939275054465036
11.849999999999792,1.0119531787727307,0.8967045549787387,0.8614755312112593,0.892914503989997,9.723347833901086e-11,-3.831413583297681e-8,-1.0690549716547464e-9,-5.772789238835892e-10,2.3359772919660227,-0.8766111385485518,-0.11381894814118926,1.0865293734174664e-9,-0.02021399523427514,-0.3240425569810131,0.11122102075624543,0.09392750545099554
11.859999999999792,1.0119531787693845,0.8967045549132239,0.8614755311940852,0.8929145039711593,9.710536681222527e-11,-3.826392672621014e-8,-1.0680414732567347e-9,-5.767850908240378e-10,2.3359772919661297,-0.8766111386144613,-0.11381894814258961,1.0855898367745365e-9,-0.02021399523395323,-0.3240425574448831,0.11122102075927279,0.09392750545548141
11.869999999999791,1.011953178766043,0.896704554847795,0.8614755311769331,0.8929145039523458,9.697745800248895e-11,-3.821378344120601e-8,-1.067028054644127e-9,-5.762911048141245e-10,2.335977291966236,-0.8766111386802837,-0.11381894814399032,1.0846502272732206e-9,-0.02021399523363679,-0.3240425579081427,0.1112210207622953,0.09392750545996058
11.879999999999791,1.0119531787627054,0.8967045547824515,0.8614755311598028,0.8929145039335563,9.684965385885921e-11,-3.816370591597981e-8,-1.0660147116923108e-9,-5.757969723108127e-10,2.3359772919663415,-0.8766111387460207,-0.11381894814539101,1.083710458177345e-9,-0.020213995233321236,-0.32404255837079726,0.11122102076531333,0.09392750546443421
11.889999999999791,1.0119531787593723,0.8967045547171937,0.8614755311426944,0.892914503914791,9.672234218306163e-11,-3.811369404459503e-8,-1.065001470208738e-9,-5.75302696893874e-10,2.335977291966447,-0.8766111388116703,-0.11381894814679264,1.082770279686729e-9,-0.020213995233001603,-0.32404255883284316,0.1112210207683256,0.09392750546890005
11.89999999999979,1.0119531787560434,0.8967045546520214,0.8614755311256079,0.8929145038960496,9.659498441007146e-11,-3.806374776188937e-8,-1.0639883145316276e-9,-5.748082774071054e-10,2.335977291966553,-0.8766111388772341,-0.11381894814819452,1.081829948540447e-9,-0.02021399523268641,-0.32404255929428316,0.11122102077133274,0.09392750547336035
11.90999999999979,1.011953178752719,0.8967045545869344,0.8614755311085431,0.8929145038773324,9.646794290335069e-11,-3.801386697608257e-8,-1.0629752669241033e-9,-5.743137173965028e-10,2.3359772919666604,-0.8766111389427118,-0.11381894814959681,1.0808893016744925e-9,-0.020213995232368442,-0.32404255975511764,0.11122102077433577,0.0939275054778134
11.91999999999979,1.0119531787493985,0.8967045545219324,0.8614755310915001,0.892914503858639,9.63409705246535e-11,-3.7964051597336913e-8,-1.0619623045887987e-9,-5.738190179298353e-10,2.335977291966765,-0.8766111390081044,-0.11381894815099936,1.079948509091766e-9,-0.020213995232058135,-0.3240425602153495,0.1112210207773332,0.0939275054822609
11.92999999999979,1.0119531787460827,0.8967045544570156,0.8614755310744788,0.8929145038399695,9.621439379961996e-11,-3.7914301528594714e-8,-1.0609494581039368e-9,-5.733241792679239e-10,2.3359772919668718,-0.8766111390734104,-0.11381894815240252,1.0790074042588138e-9,-0.020213995231740417,-0.3240425606749775,0.1112210207803256,0.09392750548670115
11.93999999999979,1.011953178742771,0.8967045543921838,0.8614755310574794,0.892914503821324,9.608795568416561e-11,-3.786461670416237e-8,-1.0599367237717635e-9,-5.728291999793847e-10,2.3359772919669783,-0.8766111391386309,-0.11381894815380583,1.0780659559506134e-9,-0.02021399523142836,-0.32404256113400176,0.11122102078331383,0.09392750549113472
11.94999999999979,1.0119531787394636,0.8967045543274366,0.8614755310405017,0.8929145038027024,9.59616179440282e-11,-3.781499702811008e-8,-1.0589241040693729e-9,-5.723340847601771e-10,2.335977291967085,-0.8766111392037665,-0.1138189481552097,1.0771246186647154e-9,-0.02021399523111686,-0.32404256159242634,0.11122102078629661,0.0939275054955627
11.95999999999979,1.0119531787361604,0.8967045542627743,0.8614755310235455,0.8929145037841046,9.58354981281361e-11,-3.776544239707852e-8,-1.0579116012160231e-9,-5.718388396127886e-10,2.335977291967193,-0.8766111392688163,-0.11381894815661357,1.076182806064585e-9,-0.02021399523080497,-0.3240425620502484,0.11122102078927475,0.09392750549998402
11.96999999999979,1.0119531787328613,0.8967045541981967,0.8614755310066111,0.8929145037655307,9.57096191195382e-11,-3.7715952749160986e-8,-1.0568992170200173e-9,-5.713434689621864e-10,2.3359772919672963,-0.8766111393337805,-0.11381894815801814,1.0752408720338114e-9,-0.020213995230496856,-0.3240425625074704,0.11122102079224791,0.09392750550439917
11.979999999999789,1.0119531787295666,0.8967045541337036,0.8614755309896981,0.8929145037469806,9.558414342677112e-11,-3.766652799143821e-8,-1.0558869648867854e-9,-5.708479704409839e-10,2.335977291967402,-0.8766111393986596,-0.1138189481594231,1.0742988686140986e-9,-0.020213995230187548,-0.32404256296409256,0.11122102079521612,0.09392750550880762
11.989999999999789,1.011953178726276,0.8967045540692948,0.8614755309728068,0.8929145037284542,9.545891719174012e-11,-3.761716803893869e-8,-1.0548748391345405e-9,-5.703523501361679e-10,2.3359772919675086,-0.8766111394634536,-0.11381894816082888,1.0733566188636523e-9,-0.020213995229877185,-0.3240425634201165,0.11122102079817836,0.09392750551320991
11.999999999999789,1.0119531787229898,0.8967045540049705,0.8614755309559372,0.8929145037099516,9.533395176282872e-11,-3.756787281506865e-8,-1.053862831163085e-9,-5.698566133808994e-10,2.335977291967615,-0.8766111395281625,-0.11381894816223462,1.0724141609463889e-9,-0.02021399522956932,-0.32404256387554237,0.11122102080113702,0.09392750551760551
12.009999999999788,1.0119531787197078,0.8967045539407305,0.8614755309390889,0.8929145036914727,9.520916638881004e-11,-3.7518642242796805e-8,-1.0528509526578964e-9,-5.693607573210915e-10,2.33597729196772,-0.8766111395927858,-0.11381894816364097,1.0714716891513376e-9,-0.020213995229263176,-0.3240425643303694,0.11122102080408984,0.09392750552199551
12.019999999999788,1.01195317871643,0.8967045538765742,0.8614755309222621,0.8929145036730176,9.508462492862125e-11,-3.7469476239026036e-8,-1.051839210241136e-9,-5.688647857730886e-10,2.3359772919678274,-0.8766111396573252,-0.11381894816504745,1.0705288704115912e-9,-0.020213995228955645,-0.3240425647846023,0.11122102080703775,0.09392750552637878
12.029999999999788,1.0119531787131566,0.8967045538125022,0.8614755309054569,0.8929145036545861,9.49602509198277e-11,-3.7420374700988136e-8,-1.0508276013553357e-9,-5.683687072768722e-10,2.3359772919679336,-0.8766111397217797,-0.11381894816645405,1.0695860794274203e-9,-0.020213995228645365,-0.32404256523823755,0.11122102080998097,0.09392750553075589
12.039999999999788,1.0119531787098874,0.896704553748514,0.8614755308886731,0.8929145036361781,9.483603812935194e-11,-3.737133755033479e-8,-1.0498161329587865e-9,-5.678725270427921e-10,2.3359772919680415,-0.8766111397861496,-0.11381894816786126,1.0686430837458794e-9,-0.02021399522833911,-0.3240425656912787,0.1112210208129196,0.09392750553512626
12.049999999999788,1.0119531787066223,0.8967045536846094,0.8614755308719109,0.8929145036177938,9.471186210512944e-11,-3.732236470702619e-8,-1.0488048097452963e-9,-5.67376235075139e-10,2.3359772919681467,-0.8766111398504353,-0.11381894816926838,1.0676997064251736e-9,-0.020213995228034715,-0.3240425661437263,0.11122102081585404,0.0939275055394905
12.059999999999787,1.0119531787033615,0.8967045536207886,0.86147553085517,0.8929145035994329,9.458800997267172e-11,-3.727345607736302e-8,-1.0477936443591676e-9,-5.668798366304249e-10,2.3359772919682547,-0.8766111399146364,-0.11381894817067628,1.066756256246082e-9,-0.020213995227729403,-0.32404256659557995,0.11122102081878274,0.09392750554384798
12.069999999999787,1.011953178700105,0.8967045535570513,0.8614755308384504,0.8929145035810959,9.446421035414446e-11,-3.722461156514344e-8,-1.0467826302611588e-9,-5.663833377562679e-10,2.3359772919683643,-0.8766111399787535,-0.11381894817208422,1.0658126638196652e-9,-0.020213995227423703,-0.3240425670468416,0.11122102082170662,0.09392750554819987
12.079999999999787,1.011953178696853,0.8967045534933975,0.8614755308217522,0.8929145035627822,9.43404732272763e-11,-3.717583109628805e-8,-1.0457717706749955e-9,-5.658867432326109e-10,2.335977291968474,-0.8766111400427866,-0.11381894817349295,1.0648690956793772e-9,-0.020213995227114562,-0.32404256749751137,0.11122102082462518,0.09392750555254556
12.089999999999787,1.011953178693605,0.8967045534298269,0.8614755308050756,0.892914503544492,9.421658115215487e-11,-3.712711459803378e-8,-1.0447610585340155e-9,-5.653900521885219e-10,2.3359772919685824,-0.8766111401067357,-0.11381894817490151,1.0639251910027347e-9,-0.020213995226807863,-0.3240425679475907,0.11122102082754025,0.09392750555688453
12.099999999999786,1.011953178690361,0.8967045533663396,0.8614755307884201,0.8929145035262253,9.409271184275007e-11,-3.7078461962544585e-8,-1.0437505086843596e-9,-5.648932656597139e-10,2.3359772919686916,-0.8766111401706007,-0.11381894817631061,1.0629810816287222e-9,-0.0202139952265023,-0.3240425683970798,0.11122102083044942,0.09392750556121675
12.109999999999786,1.0119531786871212,0.8967045533029353,0.861475530771786,0.892914503507982,9.396887965705037e-11,-3.702987312303272e-8,-1.0427401266628664e-9,-5.643963864907447e-10,2.3359772919688004,-0.8766111402343821,-0.11381894817771962,1.0620370971547999e-9,-0.02021399522619996,-0.32404256884597926,0.11122102083335472,0.0939275055655433
12.119999999999786,1.0119531786838858,0.8967045532396142,0.8614755307551732,0.892914503489762,9.384514974815367e-11,-3.6981348002154306e-8,-1.041729918761612e-9,-5.638994169170843e-10,2.3359772919689097,-0.8766111402980797,-0.11381894817912902,1.0610926026721756e-9,-0.02021399522589412,-0.3240425692942898,0.11122102083625575,0.09392750556986375
12.129999999999786,1.0119531786806544,0.8967045531763758,0.8614755307385816,0.8929145034715655,9.372142673023662e-11,-3.693288650049785e-8,-1.0407198997615706e-9,-5.634023532414141e-10,2.3359772919690167,-0.876611140361694,-0.1138189481805385,1.060148135945127e-9,-0.02021399522559353,-0.32404256974201334,0.11122102083915163,0.09392750557417796
12.139999999999786,1.0119531786774272,0.8967045531132203,0.8614755307220111,0.8929145034533924,9.35979449645248e-11,-3.6884488542753836e-8,-1.0397100559048035e-9,-5.629052079819704e-10,2.335977291969125,-0.8766111404252245,-0.11381894818194849,1.0592037143208888e-9,-0.020213995225292047,-0.32404257018914806,0.11122102084204202,0.09392750557848598
12.149999999999785,1.0119531786742042,0.8967045530501474,0.8614755307054618,0.8929145034352425,9.34746255732373e-11,-3.683615404329728e-8,-1.038700388618144e-9,-5.624079746978524e-10,2.3359772919692343,-0.8766111404886717,-0.11381894818335855,1.05825904289647e-9,-0.02021399522499054,-0.32404257063569786,0.11122102084492846,0.09392750558278778
12.159999999999785,1.0119531786709854,0.896704552987157,0.8614755306889336,0.892914503417116,9.335141868959276e-11,-3.6787882928650415e-8,-1.037690915189488e-9,-5.619106584473387e-10,2.335977291969343,-0.8766111405520358,-0.11381894818476879,1.0573142708580896e-9,-0.02021399522468839,-0.3240425710816617,0.11122102084780928,0.09392750558708338
12.169999999999785,1.011953178667771,0.8967045529242491,0.8614755306724264,0.8929145033990127,9.322810805772082e-11,-3.673967509648386e-8,-1.0366816256025335e-9,-5.614132643292345e-10,2.335977291969452,-0.8766111406153169,-0.11381894818617988,1.0563696341281403e-9,-0.02021399522438394,-0.32404257152704136,0.11122102085068508,0.09392750559137332
12.179999999999785,1.0119531786645606,0.8967045528614235,0.8614755306559403,0.8929145033809326,9.310476928066812e-11,-3.669153046829901e-8,-1.0356725259079666e-9,-5.60915800493894e-10,2.335977291969564,-0.876611140678515,-0.113818948187591,1.0554246539229428e-9,-0.020213995224079517,-0.32404257197183706,0.11122102085355619,0.09392750559565649
12.189999999999785,1.0119531786613543,0.8967045527986802,0.8614755306394754,0.8929145033628756,9.298131072695489e-11,-3.6643448962522697e-8,-1.0346636065243777e-9,-5.6041826847533e-10,2.3359772919696713,-0.8766111407416298,-0.11381894818900232,1.0544796771871923e-9,-0.020213995223778536,-0.3240425724160489,0.11122102085642244,0.09392750559993401
12.199999999999784,1.011953178658152,0.896704552736019,0.8614755306230315,0.8929145033448419,9.285804620973053e-11,-3.6595430511515106e-8,-1.0336548918101184e-9,-5.599206637600589e-10,2.33597729196978,-0.8766111408046621,-0.11381894819041333,1.0535343639150874e-9,-0.02021399522347972,-0.32404257285967886,0.1112210208592847,0.09392750560420479
12.209999999999784,1.0119531786549538,0.8967045526734397,0.8614755306066088,0.8929145033268314,9.273503632714744e-11,-3.6547475015988586e-8,-1.0326463796946328e-9,-5.594229826695415e-10,2.335977291969889,-0.8766111408676123,-0.11381894819182459,1.0525891824819666e-9,-0.02021399522318093,-0.3240425733027273,0.11122102086214286,0.09392750560846988
12.219999999999784,1.0119531786517602,0.8967045526109424,0.8614755305902069,0.8929145033088439,9.261210721334824e-11,-3.649958239871116e-8,-1.0316380769196047e-9,-5.589252387943335e-10,2.3359772919699986,-0.8766111409304792,-0.11381894819323637,1.0516437651264532e-9,-0.0202139952228782,-0.32404257374519474,0.1112210208649955,0.09392750561272875
12.229999999999784,1.0119531786485703,0.8967045525485271,0.8614755305738261,0.8929145032908795,9.248914544047033e-11,-3.6451752574140175e-8,-1.0306299849023127e-9,-5.584274267128904e-10,2.3359772919701056,-0.8766111409932634,-0.11381894819464866,1.0506983859348562e-9,-0.020213995222582326,-0.32404257418708116,0.11122102086784327,0.09392750561698136
12.239999999999783,1.0119531786453846,0.8967045524861935,0.8614755305574662,0.8929145032729383,9.23665537080051e-11,-3.640398548170896e-8,-1.0296221082343978e-9,-5.579295520204697e-10,2.335977291970214,-0.8766111410559653,-0.11381894819606025,1.0497530032738123e-9,-0.02021399522228501,-0.32404257462838815,0.11122102087068694,0.09392750562122833
